493.4,484.1,233.6,351.9,351.6,
474.1,475.6,236.1,370.2,351.1,
481.9,477.4,235.1,366.6,350.8,
487.5,485.4,236.7,366.4,355.1,
471.1,480.4,244.2,354.9,349.9,
469.3,477.9,236.4,372.2,350.6,
457.0,464.0,236.4,357.8,345.2,
472.5,466.4,238.2,359.4,341.6,
471.1,481.2,235.0,356.4,350.7,
463.1,479.8,225.8,363.7,347.9,
457.6,475.7,241.5,362.2,352.3,
477.4,481.6,236.0,360.9,345.8,
477.1,468.8,242.8,360.5,349.4,
474.7,478.3,243.2,358.9,351.9,
468.6,479.2,237.9,368.7,346.3,
466.4,480.0,241.9,363.7,349.1,
473.4,471.9,240.5,357.0,350.8,
481.9,477.4,234.2,361.7,347.8,
474.4,478.6,239.4,366.7,349.9,
473.5,481.0,246.9,363.7,353.1,
481.1,480.5,237.1,366.8,347.7,
480.7,485.5,236.6,367.6,345.1,
489.3,475.5,241.9,365.0,347.1,
476.3,481.9,243.6,363.8,354.2,
472.4,473.9,240.0,361.0,353.3,
487.3,478.1,248.8,371.8,356.0,
485.4,478.3,241.9,360.7,355.9,
491.7,480.5,246.9,364.9,356.6,
480.1,480.3,239.2,369.7,350.7,
486.2,478.3,240.2,364.3,353.9,
478.5,485.9,240.4,365.7,348.0,
479.3,476.9,242.2,366.8,350.2,
488.0,474.6,242.4,364.4,362.2,
482.0,479.1,242.5,360.8,369.4,
487.5,475.7,246.1,363.8,361.7,
480.7,476.7,242.0,365.7,356.2,
482.9,480.7,241.0,364.9,352.0,
472.7,471.2,240.5,363.6,373.7,
478.4,475.9,242.5,364.5,368.3,
488.7,485.1,242.4,363.6,363.2,
478.9,480.1,246.3,365.1,367.8,
480.1,479.2,243.5,355.5,367.5,
480.4,481.4,244.6,362.7,371.1,
488.2,475.3,243.8,354.7,376.8,
490.4,480.9,241.1,365.7,369.8,
479.0,484.5,243.0,363.2,380.8,
480.6,476.2,241.0,359.6,385.0,
484.7,482.2,239.4,359.3,390.1,
484.9,481.2,250.3,363.4,387.6,
482.1,484.5,241.1,363.6,395.1,
476.2,477.5,244.7,364.9,386.0,
481.1,482.2,232.6,366.9,382.2,
481.5,491.0,245.7,368.8,376.3,
484.2,481.3,243.0,369.7,375.6,
484.5,479.4,246.5,359.9,380.5,
483.1,480.4,244.1,364.6,385.7,
483.4,476.2,242.4,370.3,382.8,
485.3,474.2,243.9,368.5,386.5,
488.3,478.8,244.5,361.1,382.4,
492.0,478.2,236.2,359.2,381.8,
480.6,480.4,235.6,357.8,375.5,
480.6,474.2,241.2,366.4,386.4,
484.0,476.8,245.9,359.2,378.4,
483.1,479.0,242.8,358.9,375.7,
485.6,482.1,232.6,362.7,384.5,
475.2,476.2,244.1,362.2,367.0,
483.0,474.3,242.4,365.1,373.8,
480.7,482.0,238.0,359.4,380.9,
486.9,482.0,243.7,357.6,374.7,
481.1,482.0,238.4,352.1,374.9,
482.0,485.2,239.2,360.6,382.9,
489.0,478.0,237.1,358.2,370.2,
479.1,476.4,240.4,354.7,366.7,
486.1,477.7,240.2,352.4,387.6,
486.3,473.6,242.9,356.8,356.8,
482.1,486.7,243.7,358.8,360.5,
485.8,479.3,238.0,357.6,372.2,
479.0,478.5,240.1,357.6,365.8,
484.0,479.4,241.2,357.3,362.9,
482.9,480.0,236.5,357.8,334.4,
489.2,479.3,242.3,361.6,370.7,
489.4,482.4,241.7,362.8,362.8,
494.0,477.9,237.4,360.6,373.8,
493.0,481.9,252.4,362.5,374.7,
488.0,479.8,245.8,362.7,367.1,
485.7,479.1,239.9,365.6,371.1,
483.5,476.6,245.7,356.0,367.6,
488.3,484.5,243.8,356.9,370.9,
485.5,474.1,242.3,363.7,369.2,
486.6,480.0,244.1,360.8,370.7,
481.0,487.9,244.8,359.8,366.5,
488.8,484.9,245.6,362.7,364.4,
483.8,482.6,239.8,364.2,362.6,
486.9,493.9,237.5,354.6,349.5,
494.4,485.8,238.4,371.3,372.5,
487.8,483.7,243.7,362.1,348.8,
485.8,480.7,237.5,362.5,363.1,
486.8,481.1,240.1,355.4,368.2,
473.9,479.6,251.2,364.3,373.9,
492.6,482.3,246.7,361.9,365.0,
483.9,482.5,253.7,358.6,353.6,
485.9,485.0,243.2,359.2,374.3,
479.4,483.2,248.4,359.3,362.8,
487.1,484.4,245.0,362.7,375.9,
485.9,487.9,245.0,360.6,365.0,
484.7,485.6,249.9,362.5,365.2,
493.8,484.2,242.1,358.2,364.9,
485.5,485.7,242.8,359.1,366.1,
488.9,481.7,243.2,362.1,363.9,
483.7,488.0,249.9,364.7,364.5,
490.9,483.0,236.8,361.2,364.2,
482.6,485.5,236.6,362.4,363.0,
486.7,485.2,240.6,359.6,357.4,
488.3,481.7,246.8,362.2,368.7,
487.3,477.4,250.6,361.1,367.5,
488.9,480.1,251.0,367.5,371.2,
491.5,482.9,247.9,363.9,367.2,
494.9,485.0,243.7,367.5,369.7,
486.7,485.0,245.6,366.5,363.2,
488.4,486.9,245.9,366.4,366.9,
490.0,483.7,248.5,370.5,353.5,
486.9,480.0,252.1,370.7,367.7,
486.0,480.6,248.8,370.9,361.4,
488.3,486.5,249.8,369.4,359.4,
490.1,492.2,238.1,364.8,356.2,
486.7,479.9,247.2,366.5,363.1,
482.3,487.2,243.3,360.5,363.6,
485.8,475.1,253.8,365.9,369.2,
484.7,488.4,242.4,365.4,355.4,
493.7,487.8,242.5,366.6,364.4,
487.5,483.7,242.2,369.9,362.6,
489.8,481.5,253.4,368.3,374.7,
484.4,474.8,242.2,373.2,361.9,
484.4,482.5,244.1,373.0,357.2,
491.4,487.9,244.3,369.3,362.3,
484.5,482.3,247.3,374.4,362.8,
481.8,478.7,245.4,370.9,366.0,
489.7,480.5,239.6,356.6,365.4,
485.5,483.7,245.0,363.9,360.2,
488.1,483.7,246.3,365.3,357.4,
494.0,478.2,245.3,366.9,366.3,
485.3,481.4,244.0,361.7,359.2,
486.5,479.2,251.8,368.2,355.0,
484.5,484.4,243.9,368.1,362.6,
485.8,482.1,242.3,366.5,360.3,
485.6,481.6,247.7,367.0,375.7,
483.3,488.0,241.3,361.6,354.1,
487.1,482.3,245.8,367.7,348.8,
481.0,477.3,246.1,359.1,358.9,
495.0,480.5,248.0,363.9,358.5,
478.7,485.6,247.9,368.3,365.2,
486.1,484.2,242.7,367.0,367.7,
484.9,486.2,242.1,370.5,352.7,
487.0,478.3,240.1,359.4,362.9,
486.2,482.2,246.4,366.0,364.5,
487.4,480.3,244.6,360.4,356.9,
487.0,480.1,240.4,369.8,356.7,
487.7,484.8,241.2,365.4,346.1,
485.4,485.4,241.3,363.5,370.6,
496.0,482.9,243.9,363.1,364.5,
492.4,484.2,249.3,363.3,365.7,
488.7,489.5,244.9,360.5,374.0,
494.9,476.5,238.6,366.3,358.7,
480.9,484.0,242.1,363.1,363.0,
486.7,488.3,246.7,356.8,359.1,
493.1,483.3,245.6,364.4,382.1,
486.9,482.7,245.3,371.2,366.7,
487.5,477.0,245.2,354.5,373.6,
484.4,491.5,256.3,352.8,362.9,
489.0,486.5,245.0,364.7,363.7,
492.5,486.7,248.7,361.3,359.7,
486.4,486.2,250.6,366.3,360.5,
496.0,485.7,246.2,362.7,358.3,
484.2,478.1,246.2,363.0,367.7,
497.1,477.3,248.9,360.2,373.8,
488.5,479.6,245.3,368.7,365.6,
491.1,489.7,247.2,360.7,364.1,
494.5,484.3,248.3,360.0,365.4,
489.2,484.7,240.2,360.0,358.4,
495.8,484.2,248.5,362.0,375.4,
489.5,481.5,250.8,362.5,371.2,
489.8,483.3,245.7,368.9,370.8,
486.6,482.3,252.2,367.3,381.9,
486.6,481.0,245.3,362.0,371.0,
495.3,489.4,248.2,364.9,354.7,
485.6,484.0,247.2,371.6,373.7,
488.3,481.6,239.3,368.9,368.9,
485.8,489.8,248.3,360.5,364.9,
489.1,481.0,241.8,353.9,380.7,
474.6,486.2,240.2,359.4,371.9,
492.3,485.6,241.1,372.7,372.0,
484.3,474.0,241.2,362.8,372.9,
487.5,485.1,241.0,361.7,377.4,
492.9,490.4,247.6,362.0,377.9,
501.0,482.7,239.4,364.5,372.6,
492.9,478.9,244.0,366.2,377.6,
489.9,488.1,249.0,357.9,371.8,
483.9,477.9,248.3,359.8,370.5,
489.4,484.0,245.2,364.6,383.4,
498.0,486.3,239.2,361.5,373.9,
478.5,488.4,245.1,363.3,376.1,
488.2,485.2,247.8,356.4,367.0,
487.6,479.7,248.5,361.0,381.7,
485.8,484.7,251.3,368.4,385.2,
484.8,484.3,254.5,358.1,387.8,
488.4,472.4,246.5,359.7,387.3,
486.4,484.1,244.1,368.5,376.7,
488.8,487.7,251.5,362.1,375.7,
491.8,480.6,251.3,365.1,385.2,
489.0,481.6,248.0,367.1,381.4,
487.3,482.6,245.0,365.5,380.5,
486.5,483.0,244.5,369.8,381.5,
487.1,480.3,243.2,363.1,383.6,
484.5,481.4,250.7,367.0,381.1,
481.6,481.5,247.0,370.7,389.1,
498.0,494.9,246.9,369.3,401.9,
484.0,485.2,252.4,366.6,387.8,
487.3,476.4,253.7,365.8,410.2,
487.2,481.1,248.7,365.3,383.3,
492.1,486.5,247.9,369.3,382.2,
488.6,482.0,242.5,365.9,380.9,
486.6,482.9,243.7,368.0,378.2,
488.5,482.8,250.9,371.2,388.6,
489.0,481.9,249.3,362.6,399.6,
488.3,485.3,243.3,366.5,385.4,
481.4,489.2,245.2,363.8,387.2,
488.2,474.9,249.8,366.8,375.0,
495.1,484.5,254.5,365.8,379.0,
487.6,484.3,262.5,361.6,377.0,
486.2,483.7,258.0,369.6,377.8,
487.7,483.5,251.2,360.8,378.0,
486.9,486.8,245.3,363.4,378.9,
499.3,482.8,245.6,367.3,370.7,
489.3,485.9,244.9,363.7,369.7,
481.3,486.7,253.1,367.5,378.4,
484.7,480.6,245.9,367.0,370.8,
474.3,490.1,246.4,366.3,363.5,
493.0,482.0,252.9,370.2,368.9,
485.2,483.2,249.6,370.3,363.7,
472.0,482.0,252.8,367.7,369.8,
476.6,483.1,248.3,368.6,358.0,
490.2,485.4,246.0,369.6,357.7,
493.6,482.3,244.4,375.5,354.8,
482.9,485.4,248.0,364.6,362.4,
475.9,475.8,245.5,368.0,358.2,
470.4,478.8,255.1,370.4,358.1,
505.7,486.5,238.3,366.9,354.6,
498.7,476.5,248.5,375.4,360.6,
486.7,479.5,242.4,367.6,349.7,
477.9,481.4,243.9,367.7,352.9,
484.9,480.0,245.2,374.4,355.9,
480.0,476.8,246.8,371.4,355.4,
472.1,477.1,252.7,374.0,355.0,
481.1,483.4,249.5,372.4,356.7,
481.6,489.0,244.1,364.8,356.2,
482.6,478.4,243.5,366.1,349.5,
479.7,476.4,242.9,371.4,362.7,
473.9,481.4,244.1,375.9,353.6,
480.2,474.2,247.7,374.4,349.3,
474.0,476.4,244.5,371.4,356.6,
478.4,479.4,246.9,371.8,364.1,
466.8,482.1,252.4,366.6,358.7,
477.6,486.9,250.2,362.8,346.0,
474.1,485.1,240.5,373.0,357.3,
480.6,478.1,244.9,368.5,364.8,
472.7,485.5,245.2,372.1,352.1,
467.8,483.9,242.9,377.7,356.9,
481.2,488.9,235.6,368.6,357.3,
499.7,478.9,243.0,375.4,358.0,
484.5,481.6,244.6,376.3,355.5,
473.8,477.5,244.4,372.2,359.1,
479.0,480.0,244.4,369.6,347.1,
470.8,480.4,246.2,371.6,360.1,
478.6,482.3,246.4,374.5,357.9,
466.1,477.2,251.5,367.7,360.9,
482.9,480.4,241.9,371.4,358.9,
471.4,482.1,250.4,371.9,358.1,
479.3,476.0,246.6,367.7,356.3,
476.3,470.5,240.6,373.2,362.1,
474.2,480.9,243.9,362.9,355.3,
504.1,487.3,246.7,371.3,358.3,
477.9,479.0,238.2,373.4,358.4,
466.8,491.3,238.3,369.4,352.2,
482.5,480.3,245.2,373.5,359.4,
468.2,494.5,241.1,370.0,353.0,
476.0,483.2,243.0,370.1,350.2,
467.5,474.2,240.4,375.5,361.3,
468.5,471.4,238.9,377.4,352.4,
490.5,482.7,243.4,368.1,355.3,
460.5,473.9,242.5,368.1,349.6,
469.7,480.0,246.2,365.8,366.8,
465.8,474.2,248.3,372.4,357.2,
479.5,486.2,240.9,373.9,357.6,
467.0,475.8,243.6,365.8,359.6,
467.6,475.2,247.7,370.1,359.0,
460.2,472.3,249.3,365.0,363.0,
473.1,473.8,243.7,374.6,359.1,
472.4,478.0,239.2,379.3,356.3,
469.6,468.4,247.1,370.7,358.7,
475.9,476.2,245.5,370.6,363.4,
483.1,474.1,237.9,375.4,365.8,
481.2,484.7,250.9,363.6,362.2,
500.3,469.7,237.5,368.3,358.7,
489.3,473.2,247.2,377.6,361.8,
484.4,467.6,250.0,371.0,360.4,
465.6,473.3,240.5,372.7,360.5,
468.9,479.4,240.8,378.4,365.1,
465.6,460.8,251.8,374.0,360.0,
471.1,478.9,245.6,369.5,366.8,
465.0,489.9,236.8,364.0,369.1,
452.5,466.7,231.8,365.9,367.4,
466.2,472.4,235.4,374.3,361.4,
461.6,479.6,245.9,371.9,354.8,
464.4,467.4,236.9,363.0,359.5,
458.2,455.3,251.3,373.2,358.0,
472.5,482.4,247.5,365.9,360.6,
461.9,461.3,240.2,362.2,370.5,
